ping,t_s,track_id,confirmed,hits,misses,x_m,y_m,vx_mps,vy_mps
21,21.0,2,True,22,0,-29.417224080059317,-58.06974637952306,0.05631132965798821,-0.30676189376150603
21,21.0,6,False,4,4,46.80467375003448,0.34291310812571885,2.2398571162587246,1.3719691745338067
21,21.0,12,True,5,1,23.19277799774235,19.447633240104803,4.654533875306487,3.559201495252374
21,21.0,13,False,4,0,-90.00143781889696,43.91838914642211,-5.22948675852834,0.062377322391399675
21,21.0,14,False,4,3,31.859873705846205,99.80917700249498,-1.5903185965404978,10.73919535789787
21,21.0,15,True,5,0,26.07139593300053,4.542087771766143,2.464875802822487,0.9716582174396783
21,21.0,16,False,3,6,-48.35576262649494,89.43784157542649,-6.9734004734200985,5.482030014365201
21,21.0,17,False,3,4,41.39048658551746,-7.981313968363014,2.562821449768477,1.701095341470464
21,21.0,18,False,3,1,-59.62397210672883,-78.87846725398579,1.6178238043732835,-2.0545123237146217
21,21.0,20,False,1,6,-37.9351878370793,85.20382690704398,0.0,0.0
21,21.0,21,False,2,2,-25.208366151658005,-21.51686672711022,-3.7548597034609656,2.600247746377682
21,21.0,22,False,1,3,-7.210534290419725,-8.593180145131448,0.0,0.0
21,21.0,23,False,1,3,-18.763687870242244,38.47126132255251,0.0,0.0
21,21.0,24,False,1,2,-47.06084216958844,34.19170323995409,0.0,0.0
21,21.0,25,False,1,1,30.010434069246344,41.30581887840282,0.0,0.0
21,21.0,26,False,1,0,-80.38542274525382,35.78989608684028,0.0,0.0
22,22.0,1,True,23,0,58.90192243715997,28.28725039003181,0.28512455311082874,-0.022100808850834396
22,22.0,2,True,23,0,-29.14664998020685,-58.4802374461348,0.09406849435088857,-0.32504094176975173
22,22.0,6,False,4,5,49.04453086629321,1.7148822826595256,2.2398571162587246,1.3719691745338067
22,22.0,12,True,5,2,27.847311873048838,23.006834735357177,4.654533875306487,3.559201495252374
22,22.0,13,False,4,1,-95.2309245774253,43.980766468813506,-5.22948675852834,0.062377322391399675
22,22.0,14,False,4,4,30.269555109305706,110.54837236039285,-1.5903185965404978,10.73919535789787
22,22.0,15,True,5,1,28.536271735823018,5.513745989205821,2.464875802822487,0.9716582174396783
22,22.0,17,False,4,0,37.24522469081573,-0.9261883861191418,1.6213197898569565,2.452551174686973
22,22.0,18,False,3,2,-58.00614830235555,-80.93297957770041,1.6178238043732835,-2.0545123237146217
22,22.0,21,False,2,3,-28.96322585511897,-18.916618980732537,-3.7548597034609656,2.600247746377682
22,22.0,22,False,2,0,4.711473579898172,-10.694643566716707,2.7231093055925264,-0.47999587493382
22,22.0,23,False,1,4,-18.763687870242244,38.47126132255251,0.0,0.0
22,22.0,24,False,1,3,-47.06084216958844,34.19170323995409,0.0,0.0
22,22.0,25,False,1,2,30.010434069246344,41.30581887840282,0.0,0.0
22,22.0,26,False,1,1,-80.38542274525382,35.78989608684028,0.0,0.0
22,22.0,27,False,1,0,11.394262096325878,-6.058436623439363,0.0,0.0
23,23.0,1,True,24,0,59.11651623658713,28.410036449944656,0.2726968609882457,0.003428613472878886
23,23.0,2,True,24,0,-28.96217832086709,-58.848706739125504,0.10999775418026356,-0.3326931239764823
23,23.0,6,False,4,6,51.284387982551934,3.0868514571933323,2.2398571162587246,1.3719691745338067
23,23.0,12,True,5,3,32.50184574835532,26.56603623060955,4.654533875306487,3.559201495252374
23,23.0,13,False,4,2,-100.46041133595364,44.043143791204905,-5.22948675852834,0.062377322391399675
23,23.0,14,False,4,5,28.679236512765208,121.28756771829072,-1.5903185965404978,10.73919535789787
23,23.0,15,True,5,2,31.001147538645505,6.4854042066455,2.464875802822487,0.9716582174396783
23,23.0,17,False,4,1,38.86654448067269,1.5263627885678313,1.6213197898569565,2.452551174686973
23,23.0,18,False,3,3,-56.38832449798227,-82.98749190141503,1.6178238043732835,-2.0545123237146217
23,23.0,21,False,2,4,-32.718085558579936,-16.316371234354854,-3.7548597034609656,2.600247746377682
23,23.0,22,False,2,1,7.434582885490698,-11.174639441650527,2.7231093055925264,-0.47999587493382
23,23.0,23,False,2,0,-0.6284101445087948,14.377828616526028,3.4289169008455236,-4.555451526824484
23,23.0,24,False,1,4,-47.06084216958844,34.19170323995409,0.0,0.0
23,23.0,25,False,1,3,30.010434069246344,41.30581887840282,0.0,0.0
23,23.0,26,False,2,0,-74.28880878808478,30.74905037421816,2.1848744509832305,-1.8065134329040873
23,23.0,27,False,1,1,11.394262096325878,-6.058436623439363,0.0,0.0
23,23.0,28,False,1,0,3.2491839016257912e-15,-53.063199999999995,0.0,0.0
24,24.0,1,True,25,0,59.32357288456725,28.545932733299104,0.26113273089174205,0.026766035731112164
24,24.0,2,True,25,0,-28.852688440786093,-59.180482608931946,0.10990827972721981,-0.332531527204202
24,24.0,12,True,5,4,37.156379623661806,30.125237725861925,4.654533875306487,3.559201495252374
24,24.0,13,False,4,3,-105.68989809448198,44.1055211135963,-5.22948675852834,0.062377322391399675
24,24.0,14,False,4,6,27.08891791622471,132.0267630761886,-1.5903185965404978,10.73919535789787
24,24.0,15,True,5,3,33.46602334146799,7.457062424085178,2.464875802822487,0.9716582174396783
24,24.0,17,False,4,2,40.48786427052964,3.9789139632548043,1.6213197898569565,2.452551174686973
24,24.0,18,False,3,4,-54.77050069360899,-85.04200422512965,1.6178238043732835,-2.0545123237146217
24,24.0,21,False,2,5,-36.4729452620409,-13.716123487977171,-3.7548597034609656,2.600247746377682
24,24.0,22,False,2,2,10.157692191083225,-11.654635316584347,2.7231093055925264,-0.47999587493382
24,24.0,23,False,3,0,9.01391903596761,12.831392363113336,4.593307089301103,-3.9915636495047107
24,24.0,24,False,2,0,-58.48794407628517,29.158350475754048,-2.1605725287546895,-0.951678194406314
24,24.0,25,False,1,4,30.010434069246344,41.30581887840282,0.0,0.0
24,24.0,26,False,2,1,-72.10393433710155,28.942536941314074,2.1848744509832305,-1.8065134329040873
24,24.0,27,False,1,2,11.394262096325878,-6.058436623439363,0.0,0.0
24,24.0,28,False,1,1,3.2491839016257912e-15,-53.063199999999995,0.0,0.0
24,24.0,29,False,1,0,95.15397095307495,16.77821240057668,0.0,0.0
25,25.0,1,True,26,0,59.53000986368529,28.6914782650993,0.25149830477507085,0.04768854327406746
25,25.0,2,True,26,0,-28.809730702584925,-59.47769906637562,0.0981152240531239,-0.3263109265290233
25,25.0,12,True,5,5,41.81091349896829,33.6844392211143,4.654533875306487,3.559201495252374
25,25.0,13,False,4,4,-110.91938485301031,44.1678984359877,-5.22948675852834,0.062377322391399675
25,25.0,15,True,5,4,35.93089914429048,8.428720641524857,2.464875802822487,0.9716582174396783
25,25.0,17,False,4,3,42.109184060386596,6.431465137941777,1.6213197898569565,2.452551174686973
25,25.0,18,False,3,5,-53.15267688923571,-87.09651654884426,1.6178238043732835,-2.0545123237146217
25,25.0,21,False,2,6,-40.22780496550187,-11.115875741599488,-3.7548597034609656,2.600247746377682
25,25.0,22,False,2,3,12.880801496675751,-12.134631191518167,2.7231093055925264,-0.47999587493382
25,25.0,23,False,3,1,13.607226125268713,8.839828713608625,4.593307089301103,-3.9915636495047107
25,25.0,24,False,3,0,-59.91724950642483,28.64641510323673,-2.0235334596494443,-0.8692706212069811
25,25.0,25,False,1,5,30.010434069246344,41.30581887840282,0.0,0.0
25,25.0,26,False,2,2,-69.91905988611832,27.136023508409988,2.1848744509832305,-1.8065134329040873
25,25.0,27,False,2,0,0.6478433185840498,11.218947525305339,-3.0541955699169474,4.910334430307557
25,25.0,28,False,1,2,3.2491839016257912e-15,-53.063199999999995,0.0,0.0
25,25.0,29,False,1,1,95.15397095307495,16.77821240057668,0.0,0.0
26,26.0,1,True,27,0,59.733300359461005,28.840122156174083,0.24300785837534225,0.06546898148646266
26,26.0,2,True,27,0,-28.820165153308633,-59.74693605477881,0.07899725925590532,-0.31625896145246524
26,26.0,12,True,5,6,46.465447374274774,37.24364071636668,4.654533875306487,3.559201495252374
26,26.0,13,False,4,5,-116.14887161153865,44.2302757583791,-5.22948675852834,0.062377322391399675
26,26.0,15,True,5,5,38.39577494711297,9.400378858964535,2.464875802822487,0.9716582174396783
26,26.0,17,False,4,4,43.73050385024355,8.88401631262875,1.6213197898569565,2.452551174686973
26,26.0,18,False,3,6,-51.534853084862426,-89.15102887255888,1.6178238043732835,-2.0545123237146217
26,26.0,22,False,2,4,15.603910802268278,-12.614627066451988,2.7231093055925264,-0.47999587493382
26,26.0,23,False,3,2,18.200533214569816,4.848265064103915,4.593307089301103,-3.9915636495047107
26,26.0,24,False,4,0,-60.872852230973066,28.375800830328693,-1.8172373663936432,-0.7536259807845369
26,26.0,25,False,2,0,51.367718464612416,70.7015989905458,3.431199037152857,4.722640320275292
26,26.0,26,False,2,3,-67.73418543513509,25.3295100755059,2.1848744509832305,-1.8065134329040873
26,26.0,27,False,3,0,0.01422863377764605,8.342401602487353,-2.39428824381606,2.7874475546376543
26,26.0,28,False,1,3,3.2491839016257912e-15,-53.063199999999995,0.0,0.0
26,26.0,29,False,1,2,95.15397095307495,16.77821240057668,0.0,0.0
27,27.0,1,True,28,0,59.93518329576699,28.9887381240374,0.2357655794668164,0.08011152998124259
27,27.0,2,True,28,0,-28.872655844507936,-59.99880539553489,0.055841655247682476,-0.3049196672135378
27,27.0,13,False,4,6,-121.37835837006699,44.2926530807705,-5.22948675852834,0.062377322391399675
27,27.0,15,True,6,0,42.30789576316231,1.3402349486936078,2.6128661600374334,0.048096822541922934
27,27.0,17,False,4,5,45.351823640100505,11.336567487315723,1.6213197898569565,2.452551174686973
27,27.0,22,False,3,0,-4.1835738447746635,-6.155611082148698,-0.35067326808074073,0.46751416306489013
27,27.0,23,False,3,3,22.79384030387092,0.856701414599204,4.593307089301103,-3.9915636495047107
27,27.0,24,True,5,0,-61.53364217476482,28.2558833547287,-1.5898752382786556,-0.6290363872350462
27,27.0,25,False,2,1,54.798917501765274,75.4242393108211,3.431199037152857,4.722640320275292
27,27.0,26,False,2,4,-65.54931098415186,23.522996642601814,2.1848744509832305,-1.8065134329040873
27,27.0,27,False,3,1,-2.380059610038414,11.129849157125008,-2.39428824381606,2.7874475546376543
27,27.0,28,False,1,4,3.2491839016257912e-15,-53.063199999999995,0.0,0.0
27,27.0,29,False,1,3,95.15397095307495,16.77821240057668,0.0,0.0
28,28.0,1,True,29,0,60.43438250075054,28.507994294912397,0.2821544650533436,-0.0186513179017347
28,28.0,2,True,29,0,-28.959698243895055,-60.232035706136124,0.03068073644093762,-0.2922956547886375
28,28.0,15,True,6,1,44.92076192319974,1.3883317712355308,2.6128661600374334,0.048096822541922934
28,28.0,17,False,4,6,46.97314342995746,13.789118662002696,1.6213197898569565,2.452551174686973
28,28.0,22,False,3,1,-4.534247112855404,-5.688096919083808,-0.35067326808074073,0.46751416306489013
28,28.0,23,False,3,4,27.38714739317202,-3.1348622349055066,4.593307089301103,-3.9915636495047107
28,28.0,24,True,5,1,-63.12351741304348,27.626846967493652,-1.5898752382786556,-0.6290363872350462
28,28.0,25,False,2,2,58.23011653891813,80.14687963109638,3.431199037152857,4.722640320275292
28,28.0,26,False,2,5,-63.36443653316863,21.716483209697728,2.1848744509832305,-1.8065134329040873
28,28.0,27,False,3,2,-4.774347853854474,13.917296711762663,-2.39428824381606,2.7874475546376543
28,28.0,28,False,2,0,29.93753222922666,-47.36761966469066,5.660421184768552,1.076888480409293
28,28.0,29,False,1,4,95.15397095307495,16.77821240057668,0.0,0.0
28,28.0,30,False,1,0,-33.72932812470391,69.15537102796901,0.0,0.0
28,28.0,31,False,1,0,61.86405156629284,-64.0621007307992,0.0,0.0
29,29.0,1,True,30,0,60.88372388267451,28.130384869248243,0.31159394279116415,-0.08185924959928222
29,29.0,2,True,30,0,-29.07129384240863,-60.45643570170529,0.005627693571839461,-0.2803400975865566
29,29.0,15,True,6,2,47.533628083237176,1.4364285937774537,2.6128661600374334,0.048096822541922934
29,29.0,22,False,3,2,-4.884920380936144,-5.220582756018918,-0.35067326808074073,0.46751416306489013
29,29.0,23,False,4,0,26.341254505580533,-16.304648591664485,3.834661084846432,-5.2263171630147
29,29.0,24,True,5,2,-64.71339265132214,26.997810580258605,-1.5898752382786556,-0.6290363872350462
29,29.0,25,False,2,3,61.66131557607099,84.86951995137167,3.431199037152857,4.722640320275292
29,29.0,26,False,3,0,-60.34619828490211,28.794529351108324,2.3017351495408716,-0.5606519716598701
29,29.0,27,False,4,0,0.458231187618086,10.230405864074218,-0.9240950675810884,1.5394216242407732
29,29.0,28,False,2,1,35.597953413995214,-46.29073118428136,5.660421184768552,1.076888480409293
29,29.0,29,False,1,5,95.15397095307495,16.77821240057668,0.0,0.0
29,29.0,30,False,1,1,-33.72932812470391,69.15537102796901,0.0,0.0
29,29.0,31,False,1,1,61.86405156629284,-64.0621007307992,0.0,0.0
30,30.0,1,True,31,0,61.29028068211354,27.852010147420025,0.32831545201615575,-0.11646262398927767
30,30.0,2,True,31,0,-29.199945160654096,-60.670375242546896,-0.018016790325183104,-0.26864797330398077
30,30.0,15,True,6,3,50.14649424327461,1.4845254163193766,2.6128661600374334,0.048096822541922934
30,30.0,22,False,4,0,0.11167825479087234,-0.2452795614397214,0.32213723721569787,1.034698303056572
30,30.0,23,False,4,1,30.175915590426964,-21.530965754679187,3.834661084846432,-5.2263171630147
30,30.0,24,True,5,3,-66.30326788960079,26.368774193023558,-1.5898752382786556,-0.6290363872350462
30,30.0,25,False,2,4,65.09251461322384,89.59216027164696,3.431199037152857,4.722640320275292
30,30.0,26,False,3,1,-58.044463135361234,28.233877379448455,2.3017351495408716,-0.5606519716598701
30,30.0,27,True,5,0,6.839540351411285,15.482782390424907,0.38845343697300727,2.206521383527383
30,30.0,28,False,2,2,41.258374598763766,-45.21384270387207,5.660421184768552,1.076888480409293
30,30.0,29,False,2,0,48.73911128703121,41.1043940113494,-7.456876016984111,3.908173407036669
30,30.0,30,False,1,2,-33.72932812470391,69.15537102796901,0.0,0.0
30,30.0,31,False,1,2,61.86405156629284,-64.0621007307992,0.0,0.0
31,31.0,1,True,32,0,61.65372464686532,27.66158338632705,0.33450103711084683,-0.12948655891796457
31,31.0,2,True,32,0,-29.341387991461048,-60.881279875092794,-0.03975019765860882,-0.2584802684939613
31,31.0,15,True,6,4,52.759360403312044,1.5326222388612996,2.6128661600374334,0.048096822541922934
31,31.0,22,False,4,1,0.4338154920065702,0.7894187416168506,0.32213723721569787,1.034698303056572
31,31.0,23,False,4,2,34.0105766752734,-26.757282917693885,3.834661084846432,-5.2263171630147
31,31.0,24,True,5,4,-67.89314312787944,25.73973780578851,-1.5898752382786556,-0.6290363872350462
31,31.0,25,False,2,5,68.52371365037669,94.31480059192225,3.431199037152857,4.722640320275292
31,31.0,26,False,3,2,-55.74272798582036,27.673225407788586,2.3017351495408716,-0.5606519716598701
31,31.0,27,True,5,1,7.227993788384293,17.68930377395229,0.38845343697300727,2.206521383527383
31,31.0,28,False,2,3,46.91879578353232,-44.13695422346277,5.660421184768552,1.076888480409293
31,31.0,29,False,2,1,41.282235270047096,45.01256741838607,-7.456876016984111,3.908173407036669
31,31.0,30,False,1,3,-33.72932812470391,69.15537102796901,0.0,0.0
31,31.0,31,False,1,3,61.86405156629284,-64.0621007307992,0.0,0.0
31,31.0,32,False,1,0,18.123848241987908,-7.322510002819516,0.0,0.0
31,31.0,33,False,1,0,-81.51795992118186,-43.3438681398948,0.0,0.0
31,31.0,34,False,1,0,85.45715044246377,-31.10385906626564,0.0,0.0
32,32.0,1,True,33,0,61.98361609039007,27.549929335046592,0.33368935535119515,-0.126346516112049
32,32.0,2,True,33,0,-29.168870535551065,-61.23928992434716,-0.002372980047627253,-0.2760060017449436
32,32.0,15,True,7,0,69.99242965786304,6.07752651492099,4.188424920512183,0.5326991452153206
32,32.0,22,False,4,2,0.7559527292222681,1.8241170446734225,0.32213723721569787,1.034698303056572
32,32.0,23,False,4,3,37.84523776011983,-31.983600080708584,3.834661084846432,-5.2263171630147
32,32.0,24,True,5,5,-69.48301836615809,25.110701418553464,-1.5898752382786556,-0.6290363872350462
32,32.0,25,False,2,6,71.95491268752954,99.03744091219754,3.431199037152857,4.722640320275292
32,32.0,26,False,3,3,-53.440992836279484,27.112573436128717,2.3017351495408716,-0.5606519716598701
32,32.0,27,True,5,2,7.6164472253573,19.895825157479674,0.38845343697300727,2.206521383527383
32,32.0,28,False,2,4,52.57921696830087,-43.06006574305348,5.660421184768552,1.076888480409293
32,32.0,29,False,2,2,33.825359253062985,48.92074082542274,-7.456876016984111,3.908173407036669
32,32.0,30,False,1,4,-33.72932812470391,69.15537102796901,0.0,0.0
32,32.0,31,False,1,4,61.86405156629284,-64.0621007307992,0.0,0.0
32,32.0,32,False,1,1,18.123848241987908,-7.322510002819516,0.0,0.0
32,32.0,33,False,1,1,-81.51795992118186,-43.3438681398948,0.0,0.0
32,32.0,34,False,1,1,85.45715044246377,-31.10385906626564,0.0,0.0
32,32.0,35,False,1,0,13.284363428604443,75.33936879783873,0.0,0.0
32,32.0,36,False,1,0,62.13820321125742,55.949489476817206,0.0,0.0
33,33.0,1,True,34,0,62.28089195218702,27.503125344345612,0.32727742728820597,-0.1123401437181328
33,33.0,2,True,34,0,-29.055417919946468,-61.569785069424455,0.018022354612270152,-0.2856008094153591
33,33.0,15,True,7,1,74.18085457837523,6.610225660136311,4.188424920512183,0.5326991452153206
33,33.0,22,True,5,0,-1.6334345095008747,9.507707848876239,-0.022046104731649308,1.8786656216627666
33,33.0,23,False,4,4,41.67989884496626,-37.20991724372328,3.834661084846432,-5.2263171630147
33,33.0,24,True,6,0,-74.19846693406016,38.65325677713211,-1.9801296237589143,1.140407245913037
33,33.0,26,False,4,0,-59.18170865142356,27.38051422343436,1.3590017673531412,-0.46352460867738166
33,33.0,27,True,5,3,8.004900662330307,22.10234654100706,0.38845343697300727,2.206521383527383
33,33.0,28,False,2,5,58.23963815306942,-41.98317726264418,5.660421184768552,1.076888480409293
33,33.0,29,False,2,3,26.368483236078873,52.82891423245941,-7.456876016984111,3.908173407036669
33,33.0,30,False,1,5,-33.72932812470391,69.15537102796901,0.0,0.0
33,33.0,31,False,1,5,61.86405156629284,-64.0621007307992,0.0,0.0
33,33.0,32,False,1,2,18.123848241987908,-7.322510002819516,0.0,0.0
33,33.0,33,False,1,2,-81.51795992118186,-43.3438681398948,0.0,0.0
33,33.0,34,False,1,2,85.45715044246377,-31.10385906626564,0.0,0.0
33,33.0,35,False,1,1,13.284363428604443,75.33936879783873,0.0,0.0
33,33.0,36,False,1,1,62.13820321125742,55.949489476817206,0.0,0.0
34,34.0,1,True,35,0,62.555452546797234,27.511350641312607,0.3179946335705049,-0.09111003450045706
34,34.0,2,True,35,0,-28.992988839240986,-61.87630162474735,0.02584183952934871,-0.2892838181404363
34,34.0,15,True,7,2,78.36927949888741,7.142924805351631,4.188424920512183,0.5326991452153206
34,34.0,22,True,5,1,-1.655480614232524,11.386373470539006,-0.022046104731649308,1.8786656216627666
34,34.0,23,False,4,5,45.51455992981269,-42.43623440673798,3.834661084846432,-5.2263171630147
34,34.0,24,True,6,1,-76.17859655781908,39.793664023045146,-1.9801296237589143,1.140407245913037
34,34.0,26,True,5,0,-60.07657882521954,27.346720451187227,1.081937939304053,-0.41069868347801225
34,34.0,27,True,5,4,8.393354099303314,24.308867924534443,0.38845343697300727,2.206521383527383
34,34.0,28,False,2,6,63.90005933783797,-40.90628878223489,5.660421184768552,1.076888480409293
34,34.0,29,False,2,4,18.911607219094762,56.73708763949608,-7.456876016984111,3.908173407036669
34,34.0,30,False,1,6,-33.72932812470391,69.15537102796901,0.0,0.0
34,34.0,31,False,1,6,61.86405156629284,-64.0621007307992,0.0,0.0
34,34.0,32,False,2,0,-0.18821646335615583,-7.278671566745092,-5.204396744237688,0.012459141972757446
34,34.0,33,False,1,3,-81.51795992118186,-43.3438681398948,0.0,0.0
34,34.0,34,False,1,3,85.45715044246377,-31.10385906626564,0.0,0.0
34,34.0,35,False,1,2,13.284363428604443,75.33936879783873,0.0,0.0
34,34.0,36,False,1,2,62.13820321125742,55.949489476817206,0.0,0.0
34,34.0,37,False,1,0,37.216116157409296,92.11311983641755,0.0,0.0
35,35.0,1,True,36,0,62.807907748735964,27.561469917970957,0.30645386867951413,-0.06624112375131277
35,35.0,2,True,36,0,-28.972055255893405,-62.165431973322455,0.024977550212090624,-0.2892567938570806
35,35.0,15,True,7,3,82.55770441939958,7.675623950566952,4.188424920512183,0.5326991452153206
35,35.0,22,True,5,2,-1.6775267189641734,13.265039092201773,-0.022046104731649308,1.8786656216627666
35,35.0,23,False,4,6,49.34922101465912,-47.66255156975268,3.834661084846432,-5.2263171630147
35,35.0,24,True,6,2,-78.15872618157799,40.934071268958185,-1.9801296237589143,1.140407245913037
35,35.0,26,True,6,0,-60.39973168415233,27.304319403876008,0.8909146508276009,-0.36062830675433954
35,35.0,27,True,5,5,8.781807536276322,26.515389308061827,0.38845343697300727,2.206521383527383
35,35.0,29,False,2,5,11.45473120211065,60.64526104653275,-7.456876016984111,3.908173407036669
35,35.0,30,False,2,0,-35.76706169512435,35.646111616781035,-0.28407516323227716,-4.671439129827905
35,35.0,31,False,2,0,12.066971604267948,-49.90671483605464,-6.942082038617191,1.9733657122975918
35,35.0,32,False,2,1,-5.392613207593844,-7.266212424772334,-5.204396744237688,0.012459141972757446
35,35.0,33,False,1,4,-81.51795992118186,-43.3438681398948,0.0,0.0
35,35.0,34,False,1,4,85.45715044246377,-31.10385906626564,0.0,0.0
35,35.0,35,False,1,3,13.284363428604443,75.33936879783873,0.0,0.0
35,35.0,36,False,1,3,62.13820321125742,55.949489476817206,0.0,0.0
35,35.0,37,False,1,1,37.216116157409296,92.11311983641755,0.0,0.0
36,36.0,1,True,37,0,63.047378283479325,27.645415862823,0.29465879947547485,-0.03979474129120708
36,36.0,2,True,37,0,-28.66585976480848,-62.583788603800336,0.07449710797513626,-0.311989933844171
36,36.0,15,True,7,4,86.74612933991176,8.208323095782273,4.188424920512183,0.5326991452153206
36,36.0,22,True,5,3,-1.6995728236958227,15.14370471386454,-0.022046104731649308,1.8786656216627666
36,36.0,24,True,6,3,-80.1388558053369,42.074478514871224,-1.9801296237589143,1.140407245913037
36,36.0,26,True,7,0,-60.65449771598509,27.301721421556543,0.7179979006215508,-0.3065910508998224
36,36.0,27,True,5,6,9.170260973249329,28.721910691589212,0.38845343697300727,2.206521383527383
36,36.0,29,False,2,6,3.9978551851265394,64.55343445356942,-7.456876016984111,3.908173407036669
36,36.0,30,False,2,1,-36.05113685835663,30.97467248695313,-0.28407516323227716,-4.671439129827905
36,36.0,31,False,3,0,9.190184617179934,-42.33414772926108,-6.358378330693215,2.7773109546364028
36,36.0,32,False,2,2,-10.597009951831533,-7.253753282799576,-5.204396744237688,0.012459141972757446
36,36.0,33,False,1,5,-81.51795992118186,-43.3438681398948,0.0,0.0
36,36.0,34,False,1,5,85.45715044246377,-31.10385906626564,0.0,0.0
36,36.0,35,False,2,0,-3.665932467784433,74.38471478072276,-3.871622044716247,-0.21805280334548663
36,36.0,36,False,1,4,62.13820321125742,55.949489476817206,0.0,0.0
36,36.0,37,False,1,2,37.216116157409296,92.11311983641755,0.0,0.0
37,37.0,1,True,38,0,63.27754819546215,27.754233798971555,0.28330294662323535,-0.013625524196623537
37,37.0,2,True,38,0,-28.44746376603449,-62.961452684585836,0.0998362740399653,-0.3235544991182586
37,37.0,15,True,7,5,90.93455426042394,8.741022240997593,4.188424920512183,0.5326991452153206
37,37.0,22,True,5,4,-1.721618928427472,17.022370335527306,-0.022046104731649308,1.8786656216627666
37,37.0,24,True,6,4,-82.11898542909582,43.21488576078426,-1.9801296237589143,1.140407245913037
37,37.0,26,True,8,0,-60.94917021553789,27.347653245044455,0.5520372015066843,-0.2488181144366867
37,37.0,30,False,2,2,-36.33521202158891,26.303233357125222,-0.28407516323227716,-4.671439129827905
37,37.0,31,False,3,1,2.831806286486719,-39.55683677462468,-6.358378330693215,2.7773109546364028
37,37.0,32,False,3,0,-3.4878591451804972,-4.027224990583203,-2.772215802019131,0.6473044375213103
37,37.0,33,False,1,6,-81.51795992118186,-43.3438681398948,0.0,0.0
37,37.0,34,False,1,6,85.45715044246377,-31.10385906626564,0.0,0.0
37,37.0,35,False,2,1,-7.53755451250068,74.16666197737727,-3.871622044716247,-0.21805280334548663
37,37.0,36,False,1,5,62.13820321125742,55.949489476817206,0.0,0.0
37,37.0,37,False,1,3,37.216116157409296,92.11311983641755,0.0,0.0
37,37.0,38,False,1,0,-17.152459443900295,-25.429566885524327,0.0,0.0
38,38.0,1,True,39,0,63.49736190752913,27.87849078873962,0.2721231071092879,0.010654251558728959
38,38.0,2,True,39,0,-28.303017837482827,-63.306548753253075,0.10769160229678221,-0.3273477609542114
38,38.0,15,True,7,6,95.12297918093611,9.273721386212912,4.188424920512183,0.5326991452153206
38,38.0,22,True,5,5,-1.7436650331591215,18.90103595719007,-0.022046104731649308,1.8786656216627666
38,38.0,24,True,6,5,-84.09911505285473,44.3552930066973,-1.9801296237589143,1.140407245913037
